'goals','hat_y_g','hat_y_xG'
2.0,1.886,1.7
1.0,1.063,1.2
1.0,0.87099,0.5
0.0,1.971,2.4
1.0,1.332,0.8
1.0,1.337,0.9
1.0,1.67049,1.3
2.0,1.1035,0.9
3.0,1.17,0.8
0.0,0.884,1.2
2.0,1.176,1.4
1.0,1.0185,1.1
1.0,1.2385,1.2
0.0,0.986,1.7
1.0,1.528,1.6
2.0,1.12800,0.7
0.0,1.0495,0.7
2.0,1.253,0.7
3.0,1.78100,1.2
4.0,1.7975,2.9
3.0,0.9045,1.5
2.0,1.6515,1.9
1.0,0.90950,0.9
0.0,1.248,1.6
2.0,1.13000,1.3
1.0,1.3885,1.8
2.0,0.761,0.5
2.0,0.922,0.8
0.0,1.1845,1.3
1.0,1.003,1.4
0.0,0.93349,0.8
2.0,1.38800,0.9
1.0,1.34,0.8
1.0,1.43800,1.7
2.0,2.18300,2.2
5.0,1.07550,0.7
0.0,1.0105,1.1
1.0,1.3715,1.2
1.0,1.082,0.7
1.0,1.70997,1.3
0.0,1.0285,1.4
0.0,1.7985,1.3
1.0,1.10999,1.2
1.0,1.082,1.5
2.0,1.63150,1.6
0.0,1.046,0.6
0.0,1.583,1.1
0.0,1.345,1.6
1.0,1.4285,1.6
1.0,1.5505,3.1
1.0,1.83150,1.2
0.0,1.21050,1.5
1.0,1.085,0.9
2.0,2.53249,2.4
1.0,0.7925,0.6
0.0,1.16400,1.4
0.0,0.86299,1.5
1.0,1.72798,1.3
0.0,1.3015,1.1
0.0,0.91850,1.2
0.0,1.3765,1.6
1.0,2.0345,2.3
1.0,0.986,1.1
3.0,1.296,1.4
1.0,0.96299,1.0
0.0,0.9285,0.9
2.0,1.3685,1.9
0.0,1.209,0.9
1.0,1.03900,0.9
3.0,1.2,1.2
0.0,0.94700,1.1
1.0,1.2855,1.3
2.0,1.2725,1.2
5.0,1.7,0.8
1.0,1.057,0.9
0.0,1.2705,1.1
1.0,1.05749,1.2
2.0,1.379,2.3
0.0,1.5835,1.2
2.0,1.051,1.0
1.0,0.873,1.1
1.0,1.01549,0.8
1.0,1.11498,1.0
1.0,1.117,1.0
0.0,1.1,2.0
0.0,1.261,0.5
2.0,1.4455,1.5
0.0,1.308,1.7
3.0,1.3925,1.2
1.0,0.97549,0.7
0.0,1.1905,0.9
1.0,1.1725,1.4
0.0,0.77,1.1
2.0,1.09449,1.0
3.0,1.85449,2.1
2.0,0.91899,1.0
2.0,1.402,1.1
3.0,0.70600,0.7
1.0,1.15249,1.1
2.0,0.97450,0.7
2.0,1.1395,1.2
2.0,1.365,1.7
2.0,1.31750,1.1
4.0,1.327,1.6
1.0,0.96900,0.8
1.0,1.7055,2.5
1.0,0.97450,1.2
1.0,1.142,1.2
1.0,1.1865,1.0
4.0,0.99,0.8
1.0,1.3445,0.8
0.0,1.3715,1.8
2.0,1.1835,0.6
2.0,1.8595,1.7
2.0,1.019,1.4
0.0,0.8425,1.3
2.0,0.98600,1.0
3.0,1.0825,0.9
2.0,1.84750,2.0
3.0,1.158,0.9
1.0,1.334,1.2
4.0,1.428,1.3
1.0,1.4025,1.0
0.0,1.123,1.2
2.0,1.14950,0.9
0.0,1.2315,1.1
2.0,1.217,1.5
0.0,1.3425,1.7
2.0,1.314,1.3
2.0,1.34898,1.6
0.0,1.2015,0.8
1.0,1.00598,0.7
1.0,1.0515,0.8
1.0,1.15750,0.7
0.0,0.9625,1.1
3.0,1.441,1.7
1.0,1.03798,0.9
1.0,1.267,0.6
2.0,1.31550,1.6
0.0,0.8195,0.9
2.0,1.2565,1.4
2.0,0.797,0.6
0.0,1.04500,0.8
0.0,1.41400,1.1
1.0,0.88599,0.3
3.0,1.5975,2.5
1.0,1.0155,1.0
0.0,0.87900,0.7
0.0,0.8995,1.0
2.0,1.41200,1.6
3.0,0.954,0.9
1.0,1.028,1.2
3.0,1.42249,1.3
1.0,1.1,1.6
0.0,1.4235,1.0
0.0,1.16200,0.9
2.0,2.1965,1.8
0.0,1.80398,1.9
1.0,1.6995,1.3
2.0,1.689,3.1
2.0,1.089,1.8
1.0,1.18800,1.4
1.0,1.233,1.3
0.0,0.99949,0.9
1.0,1.0325,0.8
1.0,0.97399,1.1
0.0,0.85400,0.6
1.0,1.167,1.3
5.0,0.852,1.0
2.0,1.0765,1.2
0.0,0.88799,0.6
0.0,1.1195,1.4
0.0,0.977,1.0
5.0,1.264,2.1
1.0,1.2125,0.9
1.0,1.009,1.7
1.0,1.1,1.2
0.0,1.12,1.1
2.0,1.04149,1.3
3.0,1.0285,1.2
0.0,1.238,0.9
0.0,1.21800,1.1
0.0,1.184,1.1
2.0,1.1705,0.8
0.0,1.2615,0.9
2.0,1.1055,1.5
3.0,1.12298,0.8
0.0,0.9945,1.0
0.0,1.1345,1.0
2.0,1.489,1.5
2.0,2.00049,1.7
2.0,1.966,1.7
0.0,0.99649,1.1
0.0,1.58850,1.7
1.0,1.45349,1.9
0.0,1.0215,1.2
0.0,0.959,0.8
1.0,1.01700,0.8
1.0,1.691,1.8
1.0,1.60649,1.7
0.0,0.8365,1.6
1.0,0.87999,1.2
1.0,1.1815,1.6
1.0,1.09399,1.4
3.0,0.97450,0.8
1.0,1.0755,0.9
1.0,1.23349,1.0
0.0,1.2315,1.5
1.0,1.684,1.9
0.0,1.0225,1.7
3.0,1.69797,0.9
1.0,1.086,1.0
0.0,0.81900,0.9
1.0,1.22899,1.1
0.0,1.66298,1.2
0.0,0.96649,1.1
2.0,1.484,1.4
4.0,1.741,2.6
1.0,1.4005,1.7
1.0,1.78100,2.0
2.0,0.619,0.6
2.0,0.96500,0.8
1.0,1.0355,1.0
0.0,1.35549,1.2
2.0,1.0955,0.8
1.0,0.976,1.0
1.0,1.191,1.6
1.0,1.425,1.5
1.0,1.1255,1.2
0.0,0.923,0.9
0.0,1.353,1.9
1.0,0.7955,0.7
1.0,1.3125,1.4
1.0,1.269,1.4
1.0,1.314,1.3
0.0,1.3775,1.2
0.0,0.8805,1.1
0.0,0.95700,0.8
2.0,1.71099,1.3
1.0,0.69,0.5
1.0,1.051,1.1
2.0,1.20850,1.6
2.0,1.64800,1.6
1.0,0.882,0.9
0.0,0.857,0.9
2.0,1.1195,1.1
0.0,1.0905,1.0
2.0,1.52349,1.8
2.0,1.749,1.7
3.0,0.86449,0.7
0.0,0.85400,0.7
2.0,1.055,1.0
2.0,1.34150,1.1
0.0,1.0215,1.3
0.0,1.59749,1.6
1.0,1.0335,0.5
0.0,0.85500,1.4
3.0,1.0785,0.9
1.0,1.24400,1.2
1.0,0.932,1.2
1.0,1.0625,0.8
0.0,0.97099,1.0
1.0,1.0205,1.2
2.0,1.384,0.9
1.0,0.95849,0.4
1.0,0.99400,1.1
3.0,1.05549,0.8
3.0,1.183,1.2
0.0,0.92899,1.0
2.0,1.00500,1.1
0.0,1.111,1.1
2.0,1.2165,1.5
3.0,2.63849,2.5
2.0,1.234,1.3
0.0,0.77299,0.7
2.0,0.94400,0.7
2.0,0.9035,0.4
1.0,1.262,1.0
1.0,0.86349,0.8
0.0,0.943,1.2
3.0,2.239,2.0
1.0,1.57,1.7
0.0,1.08150,1.1
1.0,0.85300,1.2
4.0,1.8885,1.8
0.0,1.612,1.5
1.0,0.75950,1.0
0.0,0.943,0.9
1.0,1.193,1.1
1.0,0.93699,0.7
3.0,1.5275,1.5
0.0,0.96450,1.4
1.0,1.108,1.5
3.0,1.1995,1.7
3.0,2.5395,2.2
0.0,1.176,1.0
3.0,1.9265,2.7
2.0,1.05549,1.5
1.0,1.37550,1.4
2.0,1.4665,1.7
1.0,1.28100,1.9
2.0,1.206,1.1
1.0,0.976,0.8
1.0,1.86650,1.8
2.0,0.8105,0.8
3.0,1.4335,1.6
2.0,1.72699,1.5
2.0,1.286,1.1
2.0,1.07050,0.8
0.0,2.02297,1.8
1.0,1.15349,0.9
1.0,1.219,0.8
4.0,1.00700,1.4
1.0,0.865,1.1
1.0,1.57100,0.9
4.0,1.307,1.1
0.0,0.868,1.2
3.0,1.42098,1.3
0.0,1.39049,1.8
1.0,1.89249,2.4
1.0,1.052,0.9
1.0,1.02349,1.2
2.0,1.2955,1.5
4.0,0.9535,1.0
1.0,1.99400,2.1
1.0,0.983,0.6
1.0,1.2625,1.5
0.0,1.2125,1.1
2.0,1.21299,1.3
0.0,1.701,1.6
1.0,1.03500,1.2
1.0,1.1045,1.1
3.0,0.9065,0.5
1.0,0.88550,1.4
2.0,1.061,1.1
0.0,0.6125,0.4
0.0,1.184,0.8
1.0,1.13800,1.6
3.0,1.23998,0.5
0.0,0.865,0.6
1.0,1.15,0.8
3.0,1.555,1.0
0.0,1.28798,1.4
2.0,0.98949,1.0
2.0,1.12800,1.1
0.0,1.66849,1.5
1.0,1.55949,1.3
0.0,0.953,1.1
0.0,1.202,0.7
0.0,0.9135,1.4
0.0,0.8215,0.9
2.0,1.125,0.9
0.0,1.0905,0.7
1.0,1.4175,1.2
1.0,1.67049,2.3
2.0,0.91050,0.9
0.0,1.092,1.0
0.0,1.30398,1.2
0.0,1.043,1.7
1.0,0.907,0.9
1.0,1.066,1.1
2.0,1.0875,0.7
2.0,1.22650,0.8
1.0,1.187,0.8
2.0,0.92699,1.5
0.0,1.20850,1.0
1.0,1.436,1.6
1.0,1.4595,1.7
1.0,1.059,1.0
1.0,1.31849,1.7
1.0,1.1375,0.8
2.0,1.1025,1.7
0.0,0.79350,0.8
1.0,1.3685,0.9
0.0,0.805,0.6
3.0,0.88250,1.0
0.0,1.2785,1.4
0.0,1.1195,1.0
1.0,0.95,1.0
1.0,0.93250,1.0
1.0,0.844,0.8
2.0,1.3485,1.0
1.0,1.35199,1.6
1.0,1.01650,1.3
1.0,1.13249,0.7
0.0,0.80149,1.0
0.0,0.95749,0.9
2.0,0.774,0.5
1.0,1.535,2.5
2.0,1.34399,0.7
2.0,1.675,1.8
2.0,1.99499,1.8
1.0,1.0195,1.0
1.0,1.1615,1.7
2.0,1.1575,1.3
0.0,1.1705,1.4
2.0,1.2555,1.3
0.0,0.78550,1.3
0.0,1.25500,1.0
0.0,1.0815,1.4
0.0,0.9,1.0
0.0,1.4445,1.0
0.0,1.3025,0.6
2.0,1.0835,1.5
1.0,2.0705,1.5
1.0,1.226,1.4
0.0,1.857,2.6
2.0,1.198,1.4
0.0,1.7055,1.1
2.0,1.77749,1.4
2.0,1.2615,0.9
1.0,1.077,0.9
1.0,1.0305,1.9
1.0,0.7275,0.5
2.0,1.3965,1.6
5.0,1.4375,0.9
1.0,1.363,1.5
1.0,1.59350,1.2
1.0,1.035,0.8
0.0,1.503,1.4
1.0,1.3645,1.8
0.0,1.291,1.5
0.0,0.943,0.9
0.0,1.491,1.6
0.0,0.952,1.2
0.0,1.252,1.1
1.0,0.6505,0.5
0.0,1.5425,2.0
2.0,1.0265,0.9
2.0,1.245,1.2
0.0,1.00749,0.5
2.0,1.6785,2.0
3.0,1.1995,0.9
1.0,1.246,1.0
1.0,1.0655,0.9
0.0,0.836,0.9
0.0,1.02100,1.1
4.0,1.72449,1.3
2.0,1.479,1.1
1.0,0.8295,1.0
0.0,1.3835,1.2
1.0,1.52600,1.7
2.0,1.1925,1.1
2.0,1.1225,0.8
2.0,1.13000,1.0
0.0,1.399,2.0
1.0,1.30249,2.3
0.0,1.187,1.3
0.0,1.22650,1.0
0.0,0.81500,0.8
1.0,0.95,0.7
0.0,0.85500,0.8
1.0,0.5725,0.5
0.0,0.826,0.9
0.0,1.1865,0.8
1.0,1.16550,0.9
0.0,0.84000,0.8
0.0,0.61199,0.4
0.0,0.95850,0.9
0.0,0.993,1.4
0.0,0.818,0.5
0.0,1.029,0.8
1.0,1.11100,0.6
4.0,1.221,1.2
0.0,0.7705,0.8
4.0,1.1965,1.4
0.0,0.94000,0.8
2.0,0.6935,0.7
1.0,0.8115,0.8
0.0,0.76950,0.6
1.0,1.111,0.9
2.0,1.16400,0.8
2.0,1.6405,1.7
2.0,0.8685,0.9
1.0,0.94149,0.7
4.0,1.63849,1.4
3.0,0.96300,0.8
3.0,1.83150,2.4
1.0,1.033,1.5
0.0,1.7785,2.7
3.0,1.45250,3.1
1.0,1.0825,1.4
0.0,1.1995,0.9
0.0,1.433,1.9
0.0,1.017,0.9
1.0,0.83249,0.9
0.0,0.96549,1.0
2.0,2.6765,2.6
0.0,1.2035,1.0
0.0,0.88550,0.6
0.0,0.9315,1.0
2.0,1.0525,0.4
0.0,1.6605,1.7
3.0,1.109,0.7
1.0,1.2645,1.0
1.0,1.1225,1.3
1.0,1.32998,1.4
2.0,1.1895,0.6
1.0,1.1655,1.0
1.0,1.2165,1.5
0.0,1.451,1.3
1.0,1.58497,1.4
1.0,0.98900,0.9
0.0,1.351,1.6
2.0,1.2395,0.7
1.0,1.21099,0.9
0.0,1.0645,1.1
2.0,2.457,2.2
1.0,1.0765,1.5
0.0,1.4725,0.9
1.0,1.24149,1.2
1.0,0.818,0.7
2.0,1.257,1.1
0.0,0.98149,0.8
3.0,1.95250,2.2
0.0,1.3025,1.2
0.0,1.2745,1.3
3.0,1.634,1.6
1.0,0.88449,1.0
0.0,1.3615,1.4
3.0,1.53700,1.5
2.0,1.55450,1.5
0.0,0.812,1.1
1.0,1.34,1.2
1.0,1.3615,1.9
0.0,1.05500,1.0
0.0,0.9685,0.9
3.0,1.2525,1.0
1.0,1.31750,1.0
0.0,1.044,1.7
1.0,1.2475,1.0
1.0,1.13298,1.5
1.0,1.21000,0.7
1.0,1.0175,1.1
1.0,1.0055,1.1
1.0,1.90349,1.8
2.0,0.901,1.4
0.0,1.269,1.8
0.0,1.153,1.2
2.0,1.8625,1.4
1.0,1.048,0.9
2.0,0.58549,0.6
0.0,0.84600,0.6
0.0,0.83200,0.5
3.0,1.47099,1.4
0.0,1.01749,0.8
1.0,1.0015,1.3
1.0,1.218,0.8
0.0,1.12600,1.1
0.0,0.7975,0.7
1.0,1.1395,1.7
1.0,1.073,1.0
1.0,1.20050,1.5
1.0,0.96000,0.7
0.0,1.2845,1.7
1.0,1.65649,1.2
0.0,0.86300,0.6
0.0,0.68399,0.7
4.0,2.13500,2.2
1.0,1.419,1.5
0.0,1.113,1.1
0.0,0.98349,1.1
0.0,0.90850,1.3
0.0,1.7155,1.1
0.0,1.032,1.1
1.0,1.385,1.4
0.0,0.8595,1.3
0.0,1.5805,1.5
1.0,0.619,0.4
2.0,0.87800,0.6
0.0,1.0195,0.9
0.0,1.43049,1.1
1.0,1.44250,1.7
3.0,1.1475,0.6
0.0,1.001,1.5
1.0,1.97949,1.6
2.0,0.99799,1.0
0.0,0.9535,0.7
0.0,1.013,0.6
2.0,1.316,1.5
0.0,1.0045,1.1
2.0,1.058,1.4
0.0,0.93399,0.9
3.0,1.80649,1.4
0.0,1.6305,1.3
1.0,1.4055,0.8
2.0,1.0825,1.3
1.0,0.829,1.1
1.0,1.012,1.0
0.0,1.3245,1.5
9.0,1.15,1.4
0.0,1.01500,1.4
0.0,1.1455,1.2
1.0,1.11750,1.0
1.0,1.1425,1.6
0.0,1.01,0.7
2.0,1.261,1.5
4.0,1.70949,1.7
0.0,0.659,0.7
2.0,0.7685,1.2
0.0,0.8355,1.2
1.0,1.02300,0.9
2.0,0.96399,0.9
0.0,0.792,0.8
1.0,0.8825,1.1
1.0,0.87050,0.7
0.0,0.8825,0.6
3.0,1.07900,1.1
0.0,0.97199,0.7
1.0,1.20250,0.8
1.0,0.753,0.8
0.0,0.9595,0.5
0.0,1.17800,1.1
0.0,1.1175,1.0
0.0,1.0165,0.7
0.0,1.529,1.8
0.0,1.94750,2.0
1.0,1.626,2.3
2.0,1.0875,1.1
1.0,1.13249,0.7
0.0,1.27600,1.2
0.0,1.1655,1.8
1.0,1.3445,0.9
1.0,1.0745,1.1
4.0,1.17749,1.5
0.0,2.007,1.5
1.0,1.3165,2.3
0.0,1.454,1.2
1.0,1.064,1.4
2.0,0.9515,1.3
3.0,1.61750,1.9
0.0,1.4455,2.0
0.0,0.95500,1.5
2.0,1.451,1.0
3.0,1.69397,1.0
2.0,1.15498,1.8
1.0,1.09399,0.8
1.0,1.30598,1.0
2.0,0.833,0.8
1.0,1.07198,1.1
2.0,1.51450,1.2
2.0,1.27849,1.5
0.0,0.625,0.5
2.0,1.02300,0.8
1.0,1.364,1.7
0.0,1.31398,1.7
1.0,1.17898,0.9
0.0,1.2815,0.8
0.0,0.7595,0.7
0.0,1.242,1.2
0.0,1.098,1.0
0.0,1.1085,1.2
1.0,1.6695,1.7
0.0,1.218,1.5
2.0,1.06198,0.8
1.0,1.2555,1.3
1.0,1.762,3.2
1.0,1.05300,1.1
2.0,0.683,0.6
2.0,1.4375,0.7
1.0,1.66349,2.2
0.0,1.1435,1.0
0.0,1.0065,1.0
1.0,1.87150,2.5
1.0,1.074,0.9
1.0,0.77750,1.1
2.0,1.06900,0.8
1.0,0.89499,0.8
2.0,0.924,0.7
0.0,0.94100,0.8
3.0,1.1415,0.9
0.0,1.0175,0.9
0.0,0.8505,0.9
1.0,0.90400,1.0
0.0,1.011,0.8
4.0,0.86550,0.9
3.0,1.107,0.9
1.0,1.093,1.0
1.0,1.0025,0.7
1.0,1.5955,1.5
1.0,1.3555,1.0
2.0,2.25600,2.3
1.0,1.11399,1.1
1.0,0.87149,1.2
0.0,1.0485,1.0
2.0,0.77350,0.5
2.0,1.518,1.4
2.0,1.4375,1.1
3.0,1.1865,1.0
1.0,0.942,0.6
0.0,1.0525,1.0
0.0,0.91849,1.0
0.0,0.742,0.5
1.0,0.78499,0.7
2.0,0.835,0.6
2.0,1.3495,1.6
0.0,1.25500,1.2
3.0,1.3085,1.6
0.0,1.0285,0.7
3.0,0.8965,1.2
0.0,0.82549,1.1
0.0,1.0045,1.1
1.0,1.3555,0.8
1.0,0.86449,1.2
0.0,1.08950,1.4
2.0,1.005,1.1
0.0,0.92800,1.0
1.0,1.318,1.0
2.0,1.9645,2.3
0.0,1.105,1.1
1.0,1.88449,2.4
4.0,1.63300,0.8
0.0,1.113,1.0
2.0,1.189,0.7
1.0,0.9445,1.6
2.0,1.52549,1.8
0.0,0.9775,0.5
0.0,0.9235,1.2
0.0,1.59350,1.0
2.0,1.58500,2.4
1.0,1.3305,1.4
1.0,0.7545,0.6
1.0,1.80398,1.7
2.0,1.3225,1.5
1.0,1.71499,1.7
4.0,1.014,1.2
1.0,1.402,1.3
2.0,1.0005,1.1
2.0,2.1235,2.4
0.0,1.241,1.3
1.0,1.3995,1.1
2.0,1.61649,1.9
1.0,1.2525,1.0
1.0,1.1105,1.6
2.0,1.0115,0.6
1.0,0.9145,0.4
3.0,1.177,1.4
2.0,1.59350,1.9
3.0,0.79699,0.5
2.0,1.7555,2.3
0.0,1.1375,0.9
0.0,0.90750,0.8
2.0,0.83949,0.6
1.0,1.2885,1.0
2.0,1.2875,0.8
0.0,0.999,0.9
1.0,1.56950,1.0
2.0,0.9625,0.8
3.0,1.3615,1.8
0.0,0.78,0.6
0.0,1.20498,1.5
0.0,1.0975,1.1
0.0,1.0745,1.3
1.0,1.15600,1.2
3.0,1.081,0.7
1.0,1.7635,2.2
2.0,1.272,1.1
0.0,1.7515,1.0
2.0,1.352,1.7
1.0,1.29949,1.3
1.0,0.88699,0.8
0.0,1.3695,0.8
2.0,1.027,1.1
1.0,2.59349,2.3
1.0,1.183,1.0
0.0,1.154,1.3
1.0,1.27,1.0
3.0,0.7135,1.1
2.0,1.0275,0.8
2.0,1.927,1.9
2.0,1.7165,1.5
1.0,1.455,1.5
1.0,1.21099,0.7
0.0,1.2735,1.1
2.0,0.9955,1.0
1.0,1.1335,1.0
0.0,1.4815,2.4
2.0,1.0135,0.6
1.0,0.7315,1.1
1.0,1.0725,0.8
3.0,1.3385,1.7
3.0,1.063,1.2
0.0,0.98049,0.9
1.0,0.7365,0.7
1.0,0.7855,0.7
0.0,0.7725,0.4
1.0,1.08050,1.0
0.0,1.0365,1.3
1.0,1.06750,1.4
0.0,1.32750,0.8
2.0,1.02450,1.1
0.0,1.051,1.1
2.0,1.5575,1.3
1.0,0.7945,0.8
2.0,0.9955,0.9
0.0,0.897,0.3
1.0,1.5205,1.0
1.0,1.4255,1.7
1.0,0.95600,0.7
2.0,0.78850,1.2
1.0,1.1865,0.9
0.0,0.6705,0.7
2.0,1.2605,2.2
0.0,0.98249,0.9
2.0,0.85849,1.2
3.0,0.851,0.7
1.0,1.20850,1.2
1.0,0.99849,1.4
0.0,1.0265,1.0
1.0,0.89699,0.6
0.0,0.767,0.8
0.0,1.0785,1.3
0.0,0.8515,1.1
2.0,1.302,1.1
1.0,0.786,0.7
2.0,1.0715,0.9
2.0,0.916,0.6
0.0,0.701,0.7
2.0,1.008,1.5
1.0,1.593,2.0
0.0,0.95850,1.3
2.0,1.09898,0.5
1.0,0.624,0.5
0.0,0.8625,0.9
1.0,0.81500,1.2
1.0,0.958,1.0
1.0,0.9785,1.3
2.0,1.131,0.6
1.0,0.99449,0.8
1.0,1.4495,1.3
1.0,1.51,1.7
2.0,1.66649,2.0
1.0,1.0275,1.1
1.0,1.202,1.0
2.0,1.6105,2.9
1.0,1.197,1.1
0.0,1.3795,1.0
0.0,1.72800,1.9
4.0,1.367,0.9
2.0,1.1425,1.0
0.0,1.1085,0.8
2.0,2.01649,1.7
1.0,1.127,1.0
0.0,0.91799,0.6
0.0,1.069,1.4
1.0,1.75450,2.1
2.0,1.07849,0.5
1.0,0.84549,0.9
0.0,1.01700,0.9
3.0,0.8525,1.0
1.0,1.073,0.7
3.0,0.8115,0.7
0.0,1.19600,0.9
2.0,0.85,0.7
0.0,1.1675,1.6
0.0,0.7955,0.7
4.0,1.72800,2.3
1.0,1.0315,0.9
3.0,1.4955,1.4
2.0,1.00949,1.2
2.0,1.1815,1.1
1.0,1.173,1.6
0.0,1.0755,0.8
4.0,0.95649,0.9
0.0,1.02300,1.3
2.0,1.16200,1.2
0.0,0.9295,1.1
1.0,1.56750,1.4
1.0,1.37800,1.3
2.0,1.15649,1.2
2.0,1.43249,0.9
2.0,1.1025,1.0
4.0,0.9625,0.6
1.0,1.41049,1.9
0.0,1.32,1.2
3.0,1.2445,1.2
1.0,0.91199,1.4
0.0,1.7155,1.2
0.0,1.3705,1.7
1.0,2.866,2.7
3.0,0.90199,1.2
3.0,1.0345,1.3
0.0,0.99849,0.9
1.0,1.29,1.8
0.0,1.23,1.1
0.0,0.94949,1.6
0.0,0.96800,0.7
1.0,1.277,1.8
3.0,1.162,0.8
1.0,1.88449,2.2
1.0,1.0335,1.0
0.0,0.8465,0.5
2.0,1.597,0.8
1.0,1.3635,2.0
2.0,1.28649,1.0
0.0,1.251,1.1
1.0,1.07,0.6
0.0,1.2545,0.9
0.0,0.875,0.9
1.0,1.08799,1.2
5.0,1.424,2.3
1.0,1.144,1.6
2.0,1.61898,2.1
1.0,1.2485,1.7
2.0,1.4965,1.2
1.0,1.3085,1.4
1.0,1.15449,1.1
0.0,0.87850,0.9
1.0,0.99,0.9
2.0,1.719,2.2
1.0,0.94000,1.0
2.0,0.943,1.0
1.0,0.8525,0.7
0.0,1.00500,0.8
1.0,0.8305,0.8
0.0,1.79198,2.2
0.0,0.9305,1.2
0.0,0.749,0.4
1.0,1.185,1.1
4.0,1.2225,1.0
3.0,1.098,1.3
1.0,1.167,1.5
3.0,1.377,0.8
1.0,1.0535,0.7
1.0,0.77100,0.8
1.0,1.71300,1.7
1.0,1.10599,1.1
0.0,0.708,0.6
0.0,1.078,1.2
0.0,0.9925,0.7
1.0,1.55349,1.9
0.0,0.79350,0.4
1.0,0.701,0.7
1.0,1.0865,1.0
1.0,1.28900,1.1
1.0,0.9995,1.2
0.0,0.922,0.4
3.0,1.002,0.8
3.0,1.27,1.6
0.0,1.151,0.8
3.0,1.4175,1.1
1.0,1.144,1.2
2.0,1.76349,1.1
1.0,1.0615,1.6
1.0,1.15649,1.0
0.0,1.13298,1.4
1.0,1.1495,1.3
1.0,1.77050,2.2
1.0,1.60249,2.1
1.0,1.48349,0.8
1.0,0.83949,0.8
1.0,1.083,0.9
0.0,0.97199,1.2
2.0,1.28149,2.3
1.0,1.02549,0.8
2.0,1.23699,0.9
3.0,1.068,1.3
2.0,0.826,0.8
1.0,1.141,0.8
0.0,0.993,1.3
1.0,1.02450,1.2
3.0,2.0955,2.3
1.0,0.959,0.9
1.0,0.87149,1.3
4.0,0.86349,0.4
1.0,1.018,0.9
0.0,1.1285,1.0
1.0,1.07798,1.3
2.0,1.33350,2.0
2.0,1.1395,1.0
4.0,2.5105,2.1
0.0,1.69400,1.6
3.0,1.511,0.9
0.0,1.0485,0.7
0.0,1.6145,1.6
0.0,1.069,1.0
3.0,1.014,0.9
2.0,1.41400,1.2
6.0,1.419,0.9
1.0,1.158,0.7
0.0,1.50700,1.7
3.0,1.62399,1.1
1.0,1.15849,1.6
1.0,1.44698,1.3
2.0,1.9625,1.5
0.0,1.06950,0.7
2.0,2.045,2.1
1.0,1.191,0.7
0.0,1.056,1.1
1.0,1.15750,1.7
1.0,1.295,1.9
2.0,1.3165,1.0
1.0,0.945,0.9
3.0,1.69498,0.7
0.0,0.994,0.8
5.0,1.408,0.8
0.0,0.74749,0.7
3.0,1.0975,1.2
0.0,0.81398,0.9
2.0,1.0275,1.5
1.0,0.804,0.8
1.0,0.90199,0.8
0.0,1.127,1.4
2.0,1.39950,1.6
1.0,1.207,1.0
3.0,1.001,1.1
2.0,1.30649,1.8
3.0,0.942,0.5
2.0,0.94750,0.3
1.0,1.35150,1.4
2.0,1.21099,1.5
2.0,0.757,1.1
1.0,1.1305,1.1
2.0,0.94049,0.8
0.0,1.1975,1.2
2.0,1.5505,1.5
2.0,0.99750,1.1
1.0,1.21050,0.7
0.0,1.55400,1.3
2.0,0.909,0.5
1.0,0.701,0.3
0.0,0.9155,1.0
1.0,1.15498,0.6
2.0,0.8385,0.8
1.0,1.206,0.8
2.0,0.81500,0.8
2.0,0.776,1.4
0.0,0.75250,1.2
0.0,1.1245,1.2
1.0,1.82250,1.5
1.0,1.282,1.4
2.0,1.0665,0.7
0.0,1.048,0.9
1.0,1.2205,1.6
1.0,1.084,0.7
1.0,0.733,0.6
1.0,1.0145,0.8
0.0,0.7785,0.4
4.0,1.004,1.2
2.0,0.7835,0.7
1.0,1.0585,0.7
0.0,1.19850,1.4
4.0,1.8245,1.2
0.0,1.10199,0.6
1.0,1.21050,1.4
1.0,1.08799,0.9
3.0,1.178,1.8
3.0,1.399,3.1
1.0,1.2765,1.7
1.0,1.3665,1.5
3.0,1.031,0.7
0.0,1.3125,1.3
0.0,1.194,1.1
1.0,0.84049,0.8
1.0,0.641,0.6
1.0,1.0265,1.1
0.0,0.8465,0.9
2.0,0.8965,0.8
1.0,1.00050,1.5
1.0,1.22398,1.0
0.0,0.9755,1.0
0.0,1.34950,1.4
1.0,1.5795,1.5
1.0,1.627,2.2
0.0,0.61749,0.6
0.0,0.932,0.3
2.0,0.96299,1.1
1.0,1.174,0.8
2.0,1.65649,2.2
1.0,1.091,1.2
1.0,1.009,0.6
1.0,0.917,1.2
2.0,1.37049,2.0
2.0,0.92950,0.8
0.0,0.7605,0.7
2.0,1.62949,1.7
2.0,1.03650,1.0
0.0,1.062,0.4
2.0,1.80600,1.9
0.0,1.1685,1.6
0.0,1.0485,1.3
0.0,1.173,1.2
0.0,1.0985,1.3
2.0,1.63298,1.3
3.0,1.8085,2.3
1.0,1.00050,0.9
1.0,1.123,1.1
1.0,1.008,0.7
1.0,1.447,1.4
1.0,0.882,1.3
3.0,1.76349,2.6
1.0,1.494,1.5
1.0,1.1485,1.0
3.0,1.75100,2.2
1.0,1.2275,1.1
0.0,1.1885,0.7
2.0,1.11399,1.3
2.0,1.5745,1.6
3.0,1.234,1.6
2.0,2.776,2.6
2.0,1.4575,1.2
